Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Arab Emirates,ARE,..,1.86600005626678,1.84200000762939,1.84899997711182,1.80599999427795,1.79999995231628,1.89999997615814,1.98000001907349,2.13700008392334,2.21600008010864,2.25,2.49300003051758,2.64800000190735,2.75099992752075,2.90700006484985,3.11999988555908,2.93700003623962,2.87199997901917,2.73699998855591,2.67899990081787,2.48099994659424,2.30200004577637,2.18499994277954,2.04399991035461,1.91100001335144,1.76800000667572,1.63999998569489,2.46000003814697,2.35199999809265,2.23000001907349,3.18799996376038
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Kingdom,GBR,..,8.55000019073486,9.77999973297119,10.3500003814697,9.64999961853027,8.6899995803833,8.1899995803833,7.07000017166138,6.19999980926514,6.03999996185303,5.55999994277954,4.69999980926514,5.03999996185303,4.80999994277954,4.59000015258789,4.75,5.34999990463257,5.26000022888184,5.61999988555908,7.53999996185303,7.78999996185303,8.03999996185303,7.88000011444092,7.51999998092651,6.1100001335144,5.30000019073486,4.80999994277954,4.32999992370605,4,3.74000000953674,4.47200012207031
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United States,USA,..,6.80000019073486,7.5,6.90000009536743,6.11999988555908,5.65000009536743,5.44999980926514,5,4.51000022888184,4.21999979019165,3.99000000953674,4.73000001907349,5.78000020980835,5.98999977111816,5.53000020980835,5.07999992370605,4.61999988555908,4.61999988555908,5.78000020980835,9.25,9.63000011444092,8.94999980926514,8.06999969482422,7.36999988555908,6.17000007629395,5.28000020980835,4.86999988555908,4.3600001335144,3.90000009536743,3.67000007629395,8.05000019073486
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uruguay,URY,..,8.94999980926514,8.96000003814697,8.35000038146973,9.03999996185303,10.0200004577637,11.9300003051758,11.4399995803833,9.35999965667725,10.4700002670288,12.6300001144409,15.0500001907349,16.6499996185303,16.6599998474121,12.9799995422363,12.0100002288818,10.8400001525879,9.39999961853027,8.02999973297119,7.73999977111816,7.15999984741211,6.30999994277954,6.44999980926514,6.44000005722046,6.55000019073486,7.48999977111816,7.84000015258789,7.8899998664856,8.34000015258789,8.88000011444092,10.3500003814697
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uzbekistan,UZB,..,1.89999997615814,2.90000009536743,4.90000009536743,7.30000019073486,7.80000019073486,10.6999998092651,10.8999996185303,13.3000001907349,13.3000001907349,12.2270002365112,11.2049999237061,10.1450004577637,9.10700035095215,8.19400024414063,7.09299993515015,6.02699995040894,4.98999977111816,4.8899998664856,5,5.40000009536743,5,4.90000009536743,4.90000009536743,5.09999990463257,5.19999980926514,5.19999980926514,5.80000019073486,5.83500003814697,5.84999990463257,7.04099988937378
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Vanuatu,VUT,..,1.67599999904633,1.69200003147125,1.73399996757507,1.59200000762939,1.74199998378754,1.72399997711182,1.68400001525879,1.75999999046326,1.78400003910065,1.68700003623962,1.875,1.9210000038147,1.73800003528595,1.75100004673004,1.73399996757507,1.68400001525879,1.79499995708466,1.75100004673004,1.80799996852875,1.85000002384186,1.81099998950958,1.85199999809265,1.86199998855591,1.80799996852875,1.86199998855591,1.77600002288818,1.74500000476837,1.80900001525879,1.80099999904633,2.11899995803833
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Venezuela, RB",VEN,..,9.44999980926514,7.69000005722046,6.59999990463257,8.5600004196167,10.2399997711182,11.7700004577637,11.1599998474121,11.1499996185303,14.5299997329712,13.9899997711182,13.039999961853,16.1700000762939,16.7800006866455,15.0699996948242,10.6599998474121,8.60999965667725,7.28000020980835,6.25,6.09999990463257,7.1100001335144,6.90000009536743,6.59999990463257,7.53999996185303,6.86399984359741,6.07999992370605,5.32000017166138,5.05000019073486,5.02199983596802,5.09600019454956,6.6269998550415
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Vietnam,VNM,..,2.09200000762939,1.91199994087219,1.96899998188019,1.93099999427795,1.89900004863739,1.92999994754791,2.86999988555908,2.28999996185303,2.32999992370605,2.25999999046326,2.75999999046326,2.11999988555908,2.25,2.14000010490417,2.09500002861023,2.08699989318848,2.02999997138977,1.92700004577637,1.74000000953674,1.11000001430511,1,1.02999997138977,1.32000005245209,1.25999999046326,1.85000002384186,1.85000002384186,1.87000000476837,1.1599999666214,2.03999996185303,2.39000010490417
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Virgin Islands (U.S.),VIR,..,12.3509998321533,12.5109996795654,12.7030000686646,12.4689998626709,12.1330003738403,12.210000038147,12.121000289917,11.8620004653931,11.4969997406006,11.1090002059937,11.0830001831055,11.1949996948242,11.3640003204346,11.0480003356934,10.96399974823,10.41100025177,10.1909999847412,10.3079996109009,11.5839996337891,11.7340002059937,12.0799999237061,12.2309999465942,12.7550001144409,12.7910003662109,12.6169996261597,12.6770000457764,12.3249998092651,12.4259996414185,12.4680004119873,13.5450000762939
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,West Bank and Gaza,PSE,..,11.6029996871948,11.3070001602173,11.2930002212524,11.1510000228882,11.1020002365112,11.0319995880127,10.8339996337891,10.7209997177124,10.6420001983643,10.6300001144409,21.4899997711182,27.4599990844727,23,23.2099990844727,20.0200004577637,19.0100002288818,18.2800006866455,22.9099998474121,20.4500007629395,21.4200000762939,17.6000003814697,19.2000007629395,19.8899993896484,20.5300006866455,23,23.9400005340576,25.6800003051758,26.2600002288818,25.3400001525879,25.8899993896484
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Yemen, Rep.",YEM,..,8.31799983978271,8.3100004196167,8.35499954223633,8.34000015258789,8.96399974822998,9.59000015258789,10.201000213623,10.8120002746582,11.460000038147,11.5579996109009,11.71399974823,11.8400001525879,11.9709997177124,12.0970001220703,12.206000328064,12.3660001754761,12.4940004348755,12.621000289917,12.7489995956421,12.831000328064,13.2349996566772,13.1669998168945,13.2679996490479,13.4700002670288,13.7700004577637,13.4329996109009,13.2969999313354,13.1450004577637,13.0559997558594,13.3909997940063
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zambia,ZMB,..,18.8999996185303,19.3700008392334,19.7000007629395,18.4260005950928,16.8059997558594,15.3000001907349,13.6440000534058,12,12.4409999847412,12.9300003051758,13.5089998245239,14.1180000305176,14.6949996948242,15.2980003356934,15.8999996185303,13.2449998855591,10.5869998931885,7.92999982833862,10.5579996109009,13.1899995803833,10.5509996414185,7.84999990463257,8.61100006103516,9.36200046539307,10.125,10.8719997406006,11.6300001144409,12.0100002288818,12.5200004577637,12.8479995727539
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zimbabwe,ZWE,..,4.94099998474121,4.99300003051758,4.97399997711182,4.96000003814697,5.63299989700317,6.25099992752075,6.92999982833862,6.46000003814697,6,5.68800020217896,5.35500001907349,5.06199979782104,4.75,4.3899998664856,4.53800010681152,4.68100023269653,4.8289999961853,5.01399993896484,5.08300018310547,5.20900011062622,5.36999988555908,5.15299987792969,4.98199987411499,4.76999998092651,4.77799987792969,4.78800010681152,4.78499984741211,4.7960000038147,4.83300018310547,5.35099983215332
